id = 149
editor = KK

### Experiment

collaboration = CLAS
process = ep2epgamma
exptype = fixed target
year = 2022
reference = arXiv:2211.11274 
inspiretex = CLAS:2022syx


### Scattering Process

frame = Trento

in1particle = em
in1energyunit = GeV
in1polarizationvector = L
in1polarization = +1

in2particle = p

out1particle = em
out2particle = p
out3particle = gamma


### Observable 
# A_{LU}


y1name = ALU
y1namelong = Beam Spin Asymmetry
y1unit = 1
y1value = column6
y1errorstatistic = column7 
# y1errorsystematic = column7 


### x-axes

x1name = Q2
x1unit = GeV^2
x1value = column2

x2name = xB
x2unit = 1
x2value = column3

x3name = t
x3unit = GeV^2
x3value = column4

x4name = phi
x4unit = rad
x4value = column1

x5name = in1energy
x5unit = GeV
x5value = column5

### Data
#
#  CLAS 2023 ALU
############################################################
# phi(rad) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA  [ALL18 file]
############################################################
0.0956332 1.18516 0.102814 -0.149945 10.6 -0.00401505 0.0153526
0.285004 1.18586 0.099858 -0.148208 10.6 0.063576 0.0164779
0.470248 1.18194 0.0947776 -0.15012 10.6 0.0983536 0.0173404
0.657727 1.17988 0.0888319 -0.151467 10.6 0.145918 0.0168122
0.846992 1.17857 0.0824138 -0.152116 10.6 0.165289 0.0183801
1.02486 1.16788 0.0782282 -0.150373 10.6 0.226742 0.0220662
1.2117 1.15671 0.0774572 -0.144887 10.6 0.170445 0.0358811
1.39714 1.1555 0.082693 -0.140749 10.6 0.201054 0.0512921
1.63923 1.15122 0.104445 -0.150041 10.6 0.196896 0.0689447
1.85155 1.19062 0.107031 -0.155099 10.6 0.19516 0.0806462
2.05259 1.1814 0.102218 -0.155653 10.6 0.22057 0.058886
2.23179 1.17967 0.101209 -0.160727 10.6 0.102624 0.0593524
2.42405 1.15607 0.100587 -0.163499 10.6 0.153486 0.0460841
2.60851 1.15556 0.0983155 -0.163251 10.6 0.197954 0.0476778
2.79357 1.16136 0.0985263 -0.165462 10.6 0.0944589 0.0478898
2.97903 1.16555 0.100614 -0.168255 10.6 -0.000287466 0.0581132
3.16555 1.1525 0.0976829 -0.16482 10.6 0.051989 0.064546
3.36159 1.16772 0.0992419 -0.16385 10.6 -0.093807 0.0695206
3.5479 1.17179 0.10016 -0.161178 10.6 -0.00275131 0.0675397
3.7336 1.16174 0.104059 -0.162129 10.6 -0.181496 0.0858614
4.02357 1.17603 0.10936 -0.162285 10.6 -0.434516 0.101771
4.78751 1.14054 0.0814467 -0.154093 10.6 -0.396749 0.129083
5.00972 1.15723 0.076309 -0.15134 10.6 -0.138658 0.0578388
5.19377 1.15929 0.0768801 -0.151423 10.6 -0.209361 0.0319571
5.37697 1.1773 0.0807721 -0.152208 10.6 -0.21347 0.0210983
5.56123 1.182 0.0864401 -0.152337 10.6 -0.153312 0.0188983
5.7458 1.18075 0.0924334 -0.151478 10.6 -0.0964044 0.017923
5.9331 1.18546 0.0980345 -0.15162 10.6 -0.152948 0.0189522
6.15683 1.18639 0.10224 -0.149888 10.6 -0.0428874 0.0157058
0.0968203 1.17135 0.172113 -0.16118 10.6 0.00788785 0.0404457
0.280193 1.17569 0.170861 -0.161934 10.6 0.111085 0.0357623
0.465177 1.20466 0.167539 -0.154625 10.6 0.13975 0.041485
0.654125 1.20942 0.167812 -0.155138 10.6 0.253767 0.0494776
0.838284 1.20287 0.169978 -0.154738 10.6 0.245527 0.071006
1.07185 1.20371 0.165568 -0.149449 10.6 0.368885 0.0662578
1.29118 1.22491 0.161365 -0.157696 10.6 0.186504 0.101813
1.5047 1.21673 0.164171 -0.164611 10.6 0.262475 0.0815877
1.72761 1.21177 0.16202 -0.175235 10.6 0.369252 0.0845168
1.91524 1.20596 0.164321 -0.180005 10.6 0.278611 0.0790118
2.13618 1.18607 0.156333 -0.178415 10.6 0.191706 0.0953673
2.38449 1.21635 0.152567 -0.181843 10.6 0.14783 0.0808019
2.6468 1.21138 0.148236 -0.181592 10.6 0.379569 0.063099
2.84779 1.20784 0.145264 -0.186569 10.6 -0.00486285 0.106568
3.14948 1.21513 0.144921 -0.182279 10.6 0.0432002 0.0961048
3.52713 1.19779 0.148437 -0.1773 10.6 0.00926254 0.0996819
3.86751 1.2081 0.152669 -0.180818 10.6 -0.0338408 0.0974044
4.29795 1.21216 0.165069 -0.175805 10.6 -0.111513 0.114352
4.7805 1.19314 0.173185 -0.167702 10.6 -0.404022 0.129525
5.58651 1.20471 0.178174 -0.139439 10.6 -0.118507 0.100433
5.88728 1.19629 0.174145 -0.148333 10.6 -0.0804759 0.0734451
6.14024 1.18728 0.173261 -0.1631 10.6 -0.0738377 0.0315014
0.0904899 1.21833 0.240322 -0.192415 10.6 0.0628241 0.0760889
0.279772 1.22617 0.236936 -0.194124 10.6 0.0492491 0.0771939
0.465287 1.22956 0.239022 -0.18361 10.6 0.297452 0.0649485
0.672923 1.21396 0.238002 -0.18166 10.6 0.235944 0.0843466
1.03669 1.23477 0.236426 -0.184638 10.6 0.285763 0.0914843
1.5688 1.2406 0.235332 -0.203708 10.6 0.0130705 0.156915
4.74785 1.2347 0.244191 -0.196271 10.6 0.136644 0.170144
5.45796 1.24445 0.239975 -0.173361 10.6 -0.106074 0.138749
5.85242 1.24226 0.239658 -0.187564 10.6 -0.163488 0.119169
6.1312 1.22726 0.238182 -0.189811 10.6 -0.082403 0.0707024
0.0973684 1.16234 0.118025 -0.264322 10.6 0.0584737 0.0226203
0.289872 1.17396 0.114201 -0.288485 10.6 0.0973894 0.0187394
0.47593 1.18327 0.102673 -0.294449 10.6 0.12513 0.0155078
