id = 141
editor = MC
#Feb. 2020

###Experiment

collaboration = HALLA
process = ep2epgamma
exptype = fixed target
year = 2018
#reference =  doi:10.1038/s41567-019-0774-3
inspiretex = Georges:2018kyi
reference2 = Table 1.1


### Scattering Process

frame = Trento

in1particle = e-
in1energyunit = GeV

in2particle = p

out1particle = e-
out2particle = p
out3particle = gamma


### Observable 
y1name = XUU
y1namelong = Beam Helicity Independent Cross Section 
# or Beam spin sum
y1unit = nb/GeV^4
y1value = column6
y1errorstatistic = column7
#y1errorsystematicplus = column6
#y1errorsystematicminus = column7


### x-axes

x1name = in1energy
x1unit = GeV
x1value = column1

x2name = xB
x2unit = 1
x2value = column2

x3name = Q2
x3unit = GeV^2
x3value = column3

x4name = t
x4unit = GeV^2
x4value = column4

x5name = phi
x5unit = deg
x5value = column5


###Data

#E      xB	    Q2	        t	phi	    XUU	    errstat
###############################################################
7.383	0.365	3.18		-0.4709		22.5	0.02071	0.0039
7.383	0.365	3.18		-0.4709		37.5	0.02158	0.002
7.383	0.365	3.18		-0.4709		52.5	0.01744	0.0013
7.383	0.365	3.18		-0.4709		67.5	0.01317	0.001
7.383	0.365	3.18		-0.4709		82.5	0.01215	0.00091
7.383	0.365	3.18		-0.4709		97.5	0.009614	0.0008
7.383	0.365	3.18		-0.4709		112.5	0.008001	0.00069
7.383	0.365	3.18		-0.4709		127.5	0.006943	0.00063
7.383	0.365	3.18		-0.4709		142.5	0.006324	0.0006
7.383	0.365	3.18		-0.4709		157.5	0.00626	0.00063
7.383	0.365	3.18		-0.4709		172.5	0.00696	0.00071
7.383	0.365	3.18		-0.4709		187.5	0.005952	0.00067
7.383	0.365	3.18		-0.4709		202.5	0.007892	0.00069
7.383	0.365	3.18		-0.4709		217.5	0.008029	0.00068
7.383	0.365	3.18		-0.4709		232.5	0.006955	0.00066
7.383	0.365	3.18		-0.4709		247.5	0.008303	0.00071
7.383	0.365	3.18		-0.4709		262.5	0.008896	0.0008
7.383	0.365	3.18		-0.4709		277.5	0.01166	0.00095
7.383	0.365	3.18		-0.4709		292.5	0.01447	0.0011
7.383	0.365	3.18		-0.4709		307.5	0.0186	0.0014
7.383	0.365	3.18		-0.4709		322.5	0.02048	0.0019
7.383	0.365	3.18		-0.4709		337.5	0.02193	0.0035
7.383	0.365	3.18		-0.4709		352.5	0.0175	0.0061
7.383	0.364	3.18		-0.5858		7.5	0.02843	0.034
7.383	0.364	3.18		-0.5858		22.5	0.0197	0.0096
7.383	0.364	3.18		-0.5858		37.5	0.01216	0.0025
7.383	0.364	3.18		-0.5858		52.5	0.009409	0.0012
7.383	0.364	3.18		-0.5858		67.5	0.008743	0.00087
7.383	0.364	3.18		-0.5858		82.5	0.007297	0.00074
7.383	0.364	3.18		-0.5858		97.5	0.006193	0.00064
7.383	0.364	3.18		-0.5858		112.5	0.00509	0.00053
7.383	0.364	3.18		-0.5858		127.5	0.004834	0.00046
7.383	0.364	3.18		-0.5858		142.5	0.005332	0.00052
7.383	0.364	3.18		-0.5858		157.5	0.006888	0.00076
7.383	0.364	3.18		-0.5858		172.5	0.006118	0.00095
7.383	0.364	3.18		-0.5858		187.5	0.006859	0.0011
7.383	0.364	3.18		-0.5858		202.5	0.007747	0.0008
7.383	0.364	3.18		-0.5858		217.5	0.00561	0.00057
7.383	0.364	3.18		-0.5858		232.5	0.006624	0.00052
7.383	0.364	3.18		-0.5858		247.5	0.005414	0.00052
7.383	0.364	3.18		-0.5858		262.5	0.007065	0.00069
7.383	0.364	3.18		-0.5858		277.5	0.008133	0.00081
7.383	0.364	3.18		-0.5858		292.5	0.01023	0.00095
7.383	0.364	3.18		-0.5858		307.5	0.01522	0.0014
7.383	0.364	3.18		-0.5858		322.5	0.01818	0.0026
7.383	0.364	3.18		-0.5858		337.5	0.02104	0.0092
7.383	0.364	3.18		-0.5858		352.5	0.001386	0.048
8.521	0.367	3.65		-0.2046		7.5	0.02745	0.00092
8.521	0.367	3.65		-0.2046		22.5	0.02291	0.00084
8.521	0.367	3.65		-0.2046		37.5	0.02277	0.00084
8.521	0.367	3.65		-0.2046		52.5	0.02077	0.00081
8.521	0.367	3.65		-0.2046		67.5	0.02182	0.00079
8.521	0.367	3.65		-0.2046		82.5	0.01831	0.00074
8.521	0.367	3.65		-0.2046		97.5	0.01753	0.00072
8.521	0.367	3.65		-0.2046		112.5	0.01642	0.00068
8.521	0.367	3.65		-0.2046		127.5	0.01565	0.00065
8.521	0.367	3.65		-0.2046		142.5	0.01412	0.00062
8.521	0.367	3.65		-0.2046		157.5	0.01291	0.0006
8.521	0.367	3.65		-0.2046		172.5	0.01295	0.0006
8.521	0.367	3.65		-0.2046		187.5	0.01221	0.0006
8.521	0.367	3.65		-0.2046		202.5	0.01352	0.00063
8.521	0.367	3.65		-0.2046		217.5	0.01328	0.00062
8.521	0.367	3.65		-0.2046		232.5	0.01609	0.00068
8.521	0.367	3.65		-0.2046		247.5	0.01518	0.00067
8.521	0.367	3.65		-0.2046		262.5	0.01853	0.00073
8.521	0.367	3.65		-0.2046		277.5	0.02088	0.00078
8.521	0.367	3.65		-0.2046		292.5	0.02143	0.00079
8.521	0.367	3.65		-0.2046		307.5	0.0225	0.00082
8.521	0.367	3.65		-0.2046		322.5	0.02521	0.00087
8.521	0.367	3.65		-0.2046		337.5	0.0237	0.00086
8.521	0.367	3.65		-0.2046		352.5	0.0257	0.0009
8.521	0.367	3.65		-0.2658		7.5	0.02351	0.001
8.521	0.367	3.65		-0.2658		22.5	0.02188	0.00096
8.521	0.367	3.65		-0.2658		37.5	0.01989	0.00084
8.521	0.367	3.65		-0.2658		52.5	0.01905	0.00078
8.521	0.367	3.65		-0.2658		67.5	0.01792	0.00074
8.521	0.367	3.65		-0.2658		82.5	0.01338	0.00065
8.521	0.367	3.65		-0.2658		97.5	0.01181	0.00061
8.521	0.367	3.65		-0.2658		112.5	0.01052	0.00055
8.521	0.367	3.65		-0.2658		127.5	0.01087	0.00056
8.521	0.367	3.65		-0.2658		142.5	0.009838	0.00052
8.521	0.367	3.65		-0.2658		157.5	0.008124	0.00049
8.521	0.367	3.65		-0.2658		172.5	0.008823	0.0005
8.521	0.367	3.65		-0.2658		187.5	0.008737	0.00049
8.521	0.367	3.65		-0.2658		202.5	0.009994	0.00054
8.521	0.367	3.65		-0.2658		217.5	0.01052	0.00056
8.521	0.367	3.65		-0.2658		232.5	0.009703	0.00056
8.521	0.367	3.65		-0.2658		247.5	0.01104	0.00058
8.521	0.367	3.65		-0.2658		262.5	0.01297	0.00062
8.521	0.367	3.65		-0.2658		277.5	0.01426	0.00066
8.521	0.367	3.65		-0.2658		292.5	0.01711	0.00072
8.521	0.367	3.65		-0.2658		307.5	0.01966	0.00078
8.521	0.367	3.65		-0.2658		322.5	0.02217	0.00085
8.521	0.367	3.65		-0.2658		337.5	0.02531	0.00097
8.521	0.367	3.65		-0.2658		352.5	0.02354	0.001
8.521	0.369	3.67		-0.3303		7.5	0.02152	0.0015
8.521	0.369	3.67		-0.3303		22.5	0.01662	0.0012
8.521	0.369	3.67		-0.3303		37.5	0.01676	0.00094
8.521	0.369	3.67		-0.3303		52.5	0.01518	0.00077
8.521	0.369	3.67		-0.3303		67.5	0.0124	0.00067
8.521	0.369	3.67		-0.3303		82.5	0.01033	0.00059
8.521	0.369	3.67		-0.3303		97.5	0.008826	0.00054
8.521	0.369	3.67		-0.3303		112.5	0.00848	0.00052
8.521	0.369	3.67		-0.3303		127.5	0.007736	0.00048
8.521	0.369	3.67		-0.3303		142.5	0.006691	0.00045
8.521	0.369	3.67		-0.3303		157.5	0.007056	0.00045
8.521	0.369	3.67		-0.3303		172.5	0.006699	0.00045
8.521	0.369	3.67		-0.3303		187.5	0.00688	0.00046
8.521	0.369	3.67		-0.3303		202.5	0.00709	0.00047
8.521	0.369	3.67		-0.3303		217.5	0.007105	0.00048
8.521	0.369	3.67		-0.3303		232.5	0.007909	0.0005
8.521	0.369	3.67		-0.3303		247.5	0.00943	0.00054
8.521	0.369	3.67		-0.3303		262.5	0.009643	0.00057
8.521	0.369	3.67		-0.3303		277.5	0.01201	0.00062
8.521	0.369	3.67		-0.3303		292.5	0.01434	0.00069
8.521	0.369	3.67		-0.3303		307.5	0.0167	0.00075
8.521	0.369	3.67		-0.3303		322.5	0.01846	0.00091
8.521	0.369	3.67		-0.3303		337.5	0.02024	0.0012
8.521	0.369	3.67		-0.3303		352.5	0.02407	0.0016
8.521	0.37	3.68		-0.3925		7.5	0.02249	0.0029
8.521	0.37	3.68		-0.3925		22.5	0.01557	0.0019
8.521	0.37	3.68		-0.3925		37.5	0.01178	0.0011
8.521	0.37	3.68		-0.3925		52.5	0.01153	0.00079
8.521	0.37	3.68		-0.3925		67.5	0.01058	0.00067
8.521	0.37	3.68		-0.3925		82.5	0.007921	0.00055
8.521	0.37	3.68		-0.3925		97.5	0.00719	0.00051
8.521	0.37	3.68		-0.3925		112.5	0.005998	0.00045
8.521	0.37	3.68		-0.3925		127.5	0.00568	0.00042
8.521	0.37	3.68		-0.3925		142.5	0.004816	0.00039
8.521	0.37	3.68		-0.3925		157.5	0.005219	0.00041
8.521	0.37	3.68		-0.3925		172.5	0.005429	0.00043
8.521	0.37	3.68		-0.3925		187.5	0.005219	0.00042
8.521	0.37	3.68		-0.3925		202.5	0.005402	0.00042
8.521	0.37	3.68		-0.3925		217.5	0.006243	0.00046
8.521	0.37	3.68		-0.3925		232.5	0.005773	0.00044
8.521	0.37	3.68		-0.3925		247.5	0.006056	0.00048
8.521	0.37	3.68		-0.3925		262.5	0.008227	0.00053
8.521	0.37	3.68		-0.3925		277.5	0.007933	0.00055
8.521	0.37	3.68		-0.3925		292.5	0.01138	0.00067
8.521	0.37	3.68		-0.3925		307.5	0.01269	0.00076
8.521	0.37	3.68		-0.3925		322.5	0.01336	0.0011
8.521	0.37	3.68		-0.3925		337.5	0.02103	0.002
8.521	0.37	3.68		-0.3925		352.5	0.02372	0.003
8.521	0.37	3.68		-0.4805		7.5	0.02255	0.0076
8.521	0.37	3.68		-0.4805		22.5	0.01037	0.003
8.521	0.37	3.68		-0.4805		37.5	0.009176	0.0013
8.521	0.37	3.68		-0.4805		52.5	0.009201	0.00072
8.521	0.37	3.68		-0.4805		67.5	0.007973	0.00053
8.521	0.37	3.68		-0.4805		82.5	0.006426	0.00044
8.521	0.37	3.68		-0.4805		97.5	0.00535	0.00038
8.521	0.37	3.68		-0.4805		112.5	0.004733	0.00033
8.521	0.37	3.68		-0.4805		127.5	0.00404	0.00027
8.521	0.37	3.68		-0.4805		142.5	0.004271	0.00028
8.521	0.37	3.68		-0.4805		157.5	0.003967	0.00029
