id = 97
editor = DM

### Experiment E145M2

collaboration = CLAS
process = ep2epgamma
exptype = fixed target
year = 2015
reference = arXiv:1504.02009
inspiretex = Jo:2015ema
reference2 = CLAS data base E145M2

### Scattering Process

frame = Trento

in1energy = 5.75
in1particle = em
in1energyunit = GeV
in1polarizationvector = L
in1polarization = 1

in2particle = p

out1particle = em
out2particle = p
out3particle = gamma


### Observable
# XLU


y1name = XLU
y1namelong = Beam Helicity Independent Cross Section
0.4 2.48    0.26    217.61  0   0   0
0.4 2.48    0.26    232.65  0   0   0
0.4 2.48    0.26    247.69  0   0   0
0.4 2.48    0.26    262.71  -0.0121 0.0128  0.0162
0.4 2.48    0.26    277.73  0.0033  0.0117  0.0054
0.4 2.48    0.26    292.73  -0.0257 0.011   0.0068
0.4 2.48    0.26    307.71  -0.007  0.0087  0.0047
0.4 2.48    0.26    322.68  -0.0224 0.0078  0.0069
0.4 2.48    0.26    337.62  -0.0001 0.008   0.0058
0.4 2.48    0.26    352.54  0.0018  0.0073  0.0009
0.399   2.48    0.34    7.42    0.0069  0.0067  0.0027
0.399   2.48    0.34    22.29   -0.0005 0.0076  0.0015
0.399   2.48    0.34    37.21   0.0085  0.006   0.0028
0.399   2.48    0.34    52.17   0.0089  0.0057  0.0019
0.399   2.48    0.34    67.16   0.0046  0.0054  0.0033
0.399   2.48    0.34    82.18   -0.0112 0.0102  0.0087
0.399   2.48    0.34    97.21   0   0   0
0.399   2.48    0.34    112.25  0   0   0
0.399   2.48    0.34    127.29  0   0   0
0.399   2.48    0.34    142.35  0   0   0
0.399   2.48    0.34    157.4   0   0   0
0.399   2.48    0.34    172.47  0   0   0
0.399   2.48    0.34    187.53  0   0   0
0.399   2.48    0.34    202.6   0   0   0
0.399   2.48    0.34    217.65  0   0   0
0.399   2.48    0.34    232.71  0   0   0
0.399   2.48    0.34    247.75  0   0   0
0.399   2.48    0.34    262.79  0   0   0
0.399   2.48    0.34    277.82  0   0   0
0.399   2.48    0.34    292.84  0.0091  0.0088  0.002
0.399   2.48    0.34    307.83  -0.0112 0.0064  0.0025
0.399   2.48    0.34    322.79  -0.022  0.0065  0.0029
0.399   2.48    0.34    337.71  -0.0105 0.0063  0.0012
0.399   2.48    0.34    352.58  0.0052  0.0065  0.0012
0.399   2.48    0.45    7.37    0.0024  0.005   0.0007
0.399   2.48    0.45    22.16   0.0052  0.0049  0.0032
0.399   2.48    0.45    37.06   0.0108  0.0037  0.0032
0.399   2.48    0.45    52.04   0.0047  0.0033  0.0011
0.399   2.48    0.45    67.06   0.0035  0.004   0.0036
0.399   2.48    0.45    82.1    0   0   0
0.399   2.48    0.45    97.15   0   0   0
0.399   2.48    0.45    112.21  0   0   0
0.399   2.48    0.45    127.28  0   0   0
0.399   2.48    0.45    142.33  0   0   0
0.399   2.48    0.45    157.37  0   0   0
0.399   2.48    0.45    172.47  0   0   0
0.399   2.48    0.45    187.53  0   0   0
0.399   2.48    0.45    202.63  0   0   0
0.399   2.48    0.45    217.67  0   0   0
0.399   2.48    0.45    232.72  0   0   0
0.399   2.48    0.45    247.79  0   0   0
0.399   2.48    0.45    262.85  0   0   0
0.399   2.48    0.45    277.9   0   0   0
0.399   2.48    0.45    292.94  0.0061  0.005   0.0039
0.399   2.48    0.45    307.96  -0.0051 0.004   0.0015
0.399   2.48    0.45    322.94  -0.0044 0.0037  0.0017
0.399   2.48    0.45    337.84  -0.0041 0.0041  0.0012
0.399   2.48    0.45    352.63  -0.0093 0.0042  0.0009
0.391   3.12    0.21    7.48    0.0219  0.0178  0.0075
0.391   3.12    0.21    22.45   -0.0193 0.0258  0.0111
0.391   3.12    0.21    37.42   -0.0292 0.0202  0.0064
0.391   3.12    0.21    52.4    -0.0121 0.0161  0.0032
0.391   3.12    0.21    67.39   0.0661  0.0292  0.0186
0.391   3.12    0.21    82.39   0.0436  0.0344  0.0158
0.391   3.12    0.21    97.39   0   0   0
0.391   3.12    0.21    112.4   0   0   0
0.391   3.12    0.21    127.42  0   0   0
0.391   3.12    0.21    142.44  0   0   0
0.391   3.12    0.21    157.47  0   0   0
0.391   3.12    0.21    172.48  0   0   0
0.391   3.12    0.21    187.52  0   0   0
0.391   3.12    0.21    202.53  0   0   0
0.391   3.12    0.21    217.56  0   0   0
0.391   3.12    0.21    232.58  0   0   0
0.391   3.12    0.21    247.6   0   0   0
0.391   3.12    0.21    262.61  0   0   0
0.391   3.12    0.21    277.61  0   0   0
0.391   3.12    0.21    292.61  -0.0479 0.0299  0.014
0.391   3.12    0.21    307.6   0.0441  0.0257  0.0221
0.391   3.12    0.21    322.58  -0.0316 0.0195  0.0086
0.391   3.12    0.21    337.55  0.01    0.0193  0.0037
0.391   3.12    0.21    352.52  -0.0104 0.0236  0.0106
0.399   3.18    0.26    7.46    0.0021  0.0077  0.0024
0.399   3.18    0.26    22.38   0.0155  0.0086  0.0021
0.399   3.18    0.26    37.33   0.0014  0.0081  0.0029
0.399   3.18    0.26    52.3    -0.0001 0.0065  0.0013
0.399   3.18    0.26    67.29   0.0125  0.0062  0.003
0.399   3.18    0.26    82.29   -0.0032 0.0067  0.005
0.399   3.18    0.26    97.31   0.0065  0.0079  0.0031
0.399   3.18    0.26    112.34  0   0   0
0.399   3.18    0.26    127.37  0   0   0
0.399   3.18    0.26    142.4   0   0   0
0.399   3.18    0.26    157.44  0   0   0
0.399   3.18    0.26    172.48  0   0   0
0.399   3.18    0.26    187.52  0   0   0
0.399   3.18    0.26    202.56  0   0   0
0.399   3.18    0.26    217.6   0   0   0
0.399   3.18    0.26    232.63  -0.0031 0.0145  0.012
0.399   3.18    0.26    247.66  0.0006  0.0083  0.0055
0.399   3.18    0.26    262.69  -0.0087 0.0059  0.0024
0.399   3.18    0.26    277.71  0.0021  0.0066  0.0044
0.399   3.18    0.26    292.71  -0.0146 0.0064  0.0025
0.399   3.18    0.26    307.7   -0.0218 0.0079  0.0033
0.399   3.18    0.26    322.67  -0.0093 0.0074  0.0022
0.399   3.18    0.26    337.62  -0.0104 0.0077  0.0016
0.399   3.18    0.26    352.54  -0.0036 0.0084  0.0024
0.4 3.18    0.34    7.46    -0.0066 0.0069  0.002
0.4 3.18    0.34    22.33   0.0071  0.0072  0.0012
0.4 3.18    0.34    37.19   0.0045  0.0059  0.0012
0.4 3.18    0.34    52.17   0.0119  0.0053  0.0017
0.4 3.18    0.34    67.17   0.0107  0.0054  0.0029
0.4 3.18    0.34    82.2    0.0047  0.0041  0.0026
0.4 3.18    0.34    97.23   0.0043  0.0044  0.0024
0.4 3.18    0.34    112.27  -0.0012 0.003   0.0009
0.4 3.18    0.34    127.32  -0.002  0.0038  0.0014
0.4 3.18    0.34    142.37  0   0   0
0.4 3.18    0.34    157.43  -0.0124 0.0104  0.0049
0.4 3.18    0.34    172.48  0   0   0
0.4 3.18    0.34    187.52  0   0   0
0.4 3.18    0.34    202.57  -0.001  0.0088  0.0051
0.4 3.18    0.34    217.63  0.0008  0.0056  0.0007
0.4 3.18    0.34    232.68  -0.0039 0.0048  0.0023
0.4 3.18    0.34    247.73  -0.0014 0.0033  0.0018
0.4 3.18    0.34    262.77  -0.0145 0.0036  0.0022
0.4 3.18    0.34    277.8   -0.0029 0.0043  0.0015
0.4 3.18    0.34    292.83  -0.0053 0.0057  0.0019
0.4 3.18    0.34    307.83  -0.0221 0.0069  0.0041
0.4 3.18    0.34    322.81  -0.0024 0.006   0.0029
0.4 3.18    0.34    337.67  -0.0136 0.0061  0.0022
0.4 3.18    0.34    352.54  0.003   0.0068  0.0017
0.4 3.18    0.45    7.52    0.0033  0.0064  0.0017
0.4 3.18    0.45    22.49   0.0019  0.0057  0.0014
0.4 3.18    0.45    37.08   0.0034  0.0044  0.0016
0.4 3.18    0.45    52.03   0.0037  0.0035  0.0009
0.4 3.18    0.45    67.07   0.0015  0.0031  0.0012
0.4 3.18    0.45    82.12   0.003   0.0036  0.0014
0.4 3.18    0.45    97.18   0.0038  0.0028  0.0016
0.4 3.18    0.45    112.24  0.0018  0.0024  0.0008
0.4 3.18    0.45    127.29  -0.0023 0.0026  0.0011
0.4 3.18    0.45    142.34  0.0018  0.0035  0.0024
0.4 3.18    0.45    157.41  0.004   0.0025  0.0013
0.4 3.18    0.45    172.46  -0.0038 0.003   0.0006
0.4 3.18    0.45    187.54  0   0   0
0.4 3.18    0.45    202.59  -0.0031 0.0029  0.0019
0.4 3.18    0.45    217.66  0   0   0
0.4 3.18    0.45    232.71  -0.0006 0.0024  0.0012
0.4 3.18    0.45    247.76  -0.0062 0.003   0.0012
0.4 3.18    0.45    262.82  -0.0071 0.0023  0.001
0.4 3.18    0.45    277.88  -0.0085 0.0029  0.0013
0.4 3.18    0.45    292.93  -0.0076 0.0039  0.0011
0.4 3.18    0.45    307.97  -0.0123 0.0049  0.0016
0.4 3.18    0.45    322.92  -0.0033 0.0044  0.0014
0.4 3.18    0.45    337.51  -0.007  0.0048  0.0016
0.4 3.18    0.45    352.48  -0.0087 0.0058  0.0007
0.433   2.81    0.27    7.48    0.0005  0.009   0.008
0.433   2.81    0.27    22.44   -0.0096 0.0072  0.0057
0.433   2.81    0.27    37.41   0.0206  0.01    0.0085
0.433   2.81    0.27    52.39   0   0   0
0.433   2.81    0.27    67.37   0.006   0.0085  0.0077
0.433   2.81    0.27    82.38   -0.0109 0.0109  0.0075
0.433   2.81    0.27    97.38   0   0   0
0.433   2.81    0.27    112.39  0   0   0
0.433   2.81    0.27    127.41  0   0   0
0.433   2.81    0.27    142.43  0   0   0
0.433   2.81    0.27    157.45  0   0   0
0.433   2.81    0.27    172.48  0   0   0
0.433   2.81    0.27    187.52  0   0   0
0.433   2.81    0.27    202.55  0   0   0
0.433   2.81    0.27    217.57  0   0   0
0.433   2.81    0.27    232.59  0   0   0
0.433   2.81    0.27    247.61  0   0   0
0.433   2.81    0.27    262.62  0   0   0
0.433   2.81    0.27    277.62  0   0   0
0.433   2.81    0.27    292.63  0   0   0
0.433   2.81    0.27    307.61  -0.0098 0.0107  0.0028
0.433   2.81    0.27    322.59  0.0027  0.0081  0.0093
0.433   2.81    0.27    337.56  -0.0044 0.0077  0.0049
0.433   2.81    0.27    352.52  0.0053  0.008   0.0021
0.449   2.96    0.34    7.46    0.0032  0.0041  0.0023
0.449   2.96    0.34    22.38   -0.002  0.0038  0.0013
0.449   2.96    0.34    37.33   -0.0006 0.0035  0.0015
0.449   2.96    0.34    52.3    0.0085  0.0035  0.0019
0.449   2.96    0.34    67.29   0.007   0.0031  0.0021
0.449   2.96    0.34    82.29   0   0   0
0.449   2.96    0.34    97.32   0.0017  0.0044  0.0024
0.449   2.96    0.34    112.34  0   0   0
0.449   2.96    0.34    127.37  0   0   0
0.449   2.96    0.34    142.4   0   0   0
0.449   2.96    0.34    157.45  0   0   0
0.449   2.96    0.34    172.49  0   0   0
0.449   2.96    0.34    187.51  0   0   0
0.449   2.96    0.34    202.55  0   0   0
0.449   2.96    0.34    217.6   0   0   0
0.449   2.96    0.34    232.63  0   0   0
0.449   2.96    0.34    247.66  0   0   0
0.449   2.96    0.34    262.68  0   0   0
0.449   2.96    0.34    277.71  0   0   0
0.449   2.96    0.34    292.71  -0.0008 0.0045  0.0029
0.449   2.96    0.34    307.7   -0.0077 0.0047  0.0033
0.449   2.96    0.34    322.67  -0.0101 0.0043  0.0027
0.449   2.96    0.34    337.62  -0.0029 0.0037  0.0016
0.449   2.96    0.34    352.54  0   0   0
0.461   3.05    0.45    7.42    -0.0018 0.0021  0.0006
0.461   3.05    0.45    22.29   0.0025  0.0021  0.0006
0.461   3.05    0.45    37.22   0.0029  0.0026  0.0012
0.461   3.05    0.45    52.19   0.0025  0.002   0.0005
0.461   3.05    0.45    67.19   0.0006  0.0022  0.0009
0.461   3.05    0.45    82.22   0.0019  0.0018  0.0007
0.461   3.05    0.45    97.25   0   0.0024  0.0026
0.461   3.05    0.45    112.28  0   0   0
0.461   3.05    0.45    127.32  0   0   0
0.461   3.05    0.45    142.38  0   0   0
0.461   3.05    0.45    157.42  0   0   0
0.461   3.05    0.45    172.47  0   0   0
0.461   3.05    0.45    187.53  0   0   0
0.461   3.05    0.45    202.58  0   0   0
0.461   3.05    0.45    217.62  0   0   0
0.461   3.05    0.45    232.68  0   0   0
0.461   3.05    0.45    247.72  0   0   0
0.461   3.05    0.45    262.75  -0.0039 0.0028  0.001
0.461   3.05    0.45    277.78  -0.0014 0.0031  0.002
0.461   3.05    0.45    292.81  -0.0053 0.0028  0.0011
0.461   3.05    0.45    307.81  -0.0053 0.0022  0.0009
0.461   3.05    0.45    322.78  -0.0058 0.0021  0.001
0.461   3.05    0.45    337.71  -0.0019 0.0019  0.0004
0.461   3.05    0.45    352.58  0.0026  0.002   0.0013
0.43    3.5 0.28    7.48    0.0101  0.0141  0.006
0.43    3.5 0.28    22.44   0.0002  0.0091  0.0051
0.43    3.5 0.28    37.41   -0.0032 0.0109  0.0058
0.43    3.5 0.28    52.39   0.0102  0.0103  0.0039
0.43    3.5 0.28    67.38   -0.0125 0.0119  0.0096
0.43    3.5 0.28    82.38   0.0309  0.0192  0.0129
0.43    3.5 0.28    97.39   -0.0001 0.0329  0
0.43    3.5 0.28    112.4   0   0   0
0.43    3.5 0.28    127.42  0   0   0
0.43    3.5 0.28    142.44  0   0   0
0.43    3.5 0.28    157.47  0   0   0
0.43    3.5 0.28    172.49  0   0   0
0.43    3.5 0.28    187.51  0   0   0
0.43    3.5 0.28    202.53  0   0   0
0.43    3.5 0.28    217.56  0   0   0
0.43    3.5 0.28    232.58  0   0   0
0.43    3.5 0.28    247.6   0   0   0
0.43    3.5 0.28    262.61  0   0   0
0.43    3.5 0.28    277.62  0   0   0
0.43    3.5 0.28    292.62  -0.0018 0.0166  0.0179
0.43    3.5 0.28    307.61  0.01    0.0141  0.0055
0.43    3.5 0.28    322.59  -0.0153 0.0148  0.0047
0.43    3.5 0.28    337.56  0.0152  0.0125  0.0069
0.43    3.5 0.28    352.52  0.0057  0.0136  0.0039
0.451   3.63    0.34    7.46    0.0041  0.0049  0.002
0.451   3.63    0.34    22.38   0.0078  0.0055  0.0012
0.451   3.63    0.34    37.33   0.0064  0.0047  0.0015
0.451   3.63    0.34    52.31   0.0057  0.0036  0.0019
0.451   3.63    0.34    67.31   0.0063  0.0038  0.0021
0.451   3.63    0.34    82.32   0.0011  0.0047  0.0021
0.451   3.63    0.34    97.34   0.0046  0.0041  0.0013
0.451   3.63    0.34    112.36  0   0   0
0.451   3.63    0.34    127.39  0   0   0
0.451   3.63    0.34    142.42  0   0   0
0.451   3.63    0.34    157.46  0   0   0
0.451   3.63    0.34    172.48  0   0   0
0.451   3.63    0.34    187.52  0   0   0
0.451   3.63    0.34    202.54  0   0   0
0.451   3.63    0.34    217.58  0   0   0
0.451   3.63    0.34    232.61  0   0   0
0.451   3.63    0.34    247.64  0.0046  0.0054  0.0052
0.451   3.63    0.34    262.66  -0.0031 0.0045  0.0012
0.451   3.63    0.34    277.68  0.0019  0.0046  0.0029
0.451   3.63    0.34    292.69  -0.0025 0.0051  0.0017
0.451   3.63    0.34    307.69  -0.0059 0.0042  0.001
0.451   3.63    0.34    322.67  -0.0075 0.0043  0.001
0.451   3.63    0.34    337.62  -0.0024 0.004   0.001
0.451   3.63    0.34    352.54  -0.0129 0.0042  0.0028
0.475   3.77    0.45    7.45    0.0015  0.0026  0.0011
0.475   3.77    0.45    22.32   -0.0022 0.0025  0.0008
0.475   3.77    0.45    37.23   0.0011  0.002   0.0012
0.475   3.77    0.45    52.22   0.004   0.0016  0.0007
0.475   3.77    0.45    67.23   0.0034  0.0014  0.0004
0.475   3.77    0.45    82.26   0.0031  0.0015  0.0008
0.475   3.77    0.45    97.29   0.0039  0.0019  0.0016
0.475   3.77    0.45    112.33  0.0005  0.0017  0.0008
0.475   3.77    0.45    127.35  0   0   0
0.475   3.77    0.45    142.39  0   0   0
0.475   3.77    0.45    157.46  0   0   0
0.475   3.77    0.45    172.48  0   0   0
0.475   3.77    0.45    187.52  0   0   0
0.475   3.77    0.45    202.54  0   0   0
0.475   3.77    0.45    217.61  0   0   0
0.475   3.77    0.45    232.65  0   0   0
0.475   3.77    0.45    247.67  0   0.0019  0.001
0.475   3.77    0.45    262.71  0.0011  0.0016  0.0005
0.475   3.77    0.45    277.74  -0.0013 0.0019  0.0008
0.475   3.77    0.45    292.77  -0.0024 0.0015  0.0012
0.475   3.77    0.45    307.78  -0.0036 0.0022  0.0008
0.475   3.77    0.45    322.77  -0.0005 0.002   0.0007
0.475   3.77    0.45    337.68  -0.0006 0.0022  0.0009
0.475   3.77    0.45    352.55  -0.0025 0.0024  0.0005
