id = 142
editor = MC
#Feb. 2020

###Experiment

collaboration = HALLA
process = ep2epgamma
exptype = fixed target
year = 2018
#reference =  doi:10.1038/s41567-019-0774-3
inspiretex = Georges:2018kyi
reference2 = Table 1.1


### Scattering Process

frame = Trento

in1particle = e-
in1energyunit = GeV
in1polarizationvector = L
in1polarization = +1

in2particle = p

out1particle = e-
out2particle = p
out3particle = gamma


### Observable 
y1name = XLU
y1namelong = Beam Spin Difference Cross Section
y1unit = nb/GeV^4
y1value = column6
y1errorstatistic = column7
#y1errorsystematicplus = column6
#y1errorsystematicminus = column7


### x-axes

x1name = in1energy
x1unit = GeV
x1value = column1

x2name = xB
x2unit = 1
x2value = column2

x3name = Q2
x3unit = GeV^2
x3value = column3

x4name = t
x4unit = GeV^2
x4value = column4

x5name = phi
x5unit = deg
x5value = column5


###Data
#E      xB	    Q2	        t	         phi	    XUU	         errstat
###########################################################################
8.521	0.367	3.65		-0.2046		127.5			0.00255	0.0008
8.521	0.367	3.65		-0.2046		142.5			0.00211	0.00074
8.521	0.367	3.65		-0.2046		157.5			0.001803	0.00069
8.521	0.367	3.65		-0.2046		172.5			0.0003159	0.00057
8.521	0.367	3.65		-0.2046		187.5			-0.001591	0.0011
8.521	0.367	3.65		-0.2046		202.5			-0.0007655	0.00088
8.521	0.367	3.65		-0.2046		217.5			-0.0009841	0.00082
8.521	0.367	3.65		-0.2046		232.5			-0.005456	0.00086
8.521	0.367	3.65		-0.2046		247.5			-0.002483	0.00086
8.521	0.367	3.65		-0.2046		262.5			-0.004165	0.00094
8.521	0.367	3.65		-0.2046		277.5			-0.003375	0.00099
8.521	0.367	3.65		-0.2046		292.5			-0.004764	0.001
8.521	0.367	3.65		-0.2046		307.5			-0.003033	0.001
8.521	0.367	3.65		-0.2046		322.5			-0.003329	0.0011
8.521	0.367	3.65		-0.2046		337.5			0.0006946	0.0011
8.521	0.367	3.65		-0.2046		352.5			0.004059	0.0015
8.521	0.367	3.65		-0.2658		7.5			0.0001053	0.001
8.521	0.367	3.65		-0.2658		22.5			0.0003361	0.001
8.521	0.367	3.65		-0.2658		37.5			0.004071	0.00096
8.521	0.367	3.65		-0.2658		52.5			0.00455	0.0009
8.521	0.367	3.65		-0.2658		67.5			0.005221	0.00085
8.521	0.367	3.65		-0.2658		82.5			0.004543	0.00075
8.521	0.367	3.65		-0.2658		97.5			0.004177	0.00071
8.521	0.367	3.65		-0.2658		112.5			0.003218	0.00063
8.521	0.367	3.65		-0.2658		127.5			0.001835	0.00063
8.521	0.367	3.65		-0.2658		142.5			0.002156	0.00057
8.521	0.367	3.65		-0.2658		157.5			0.0008436	0.00051
8.521	0.367	3.65		-0.2658		172.5			0.0001414	0.00046
8.521	0.367	3.65		-0.2658		187.5			-0.0004042	0.00065
8.521	0.367	3.65		-0.2658		202.5			-0.0008669	0.00062
8.521	0.367	3.65		-0.2658		217.5			-0.001934	0.00063
8.521	0.367	3.65		-0.2658		232.5			-0.002309	0.00064
8.521	0.367	3.65		-0.2658		247.5			-0.003005	0.00068
8.521	0.367	3.65		-0.2658		262.5			-0.003793	0.00072
8.521	0.367	3.65		-0.2658		277.5			-0.002467	0.00078
8.521	0.367	3.65		-0.2658		292.5			-0.004928	0.00088
8.521	0.367	3.65		-0.2658		307.5			-0.004255	0.00094
8.521	0.367	3.65		-0.2658		322.5			-0.003653	0.001
8.521	0.367	3.65		-0.2658		337.5			-0.00225	0.0012
8.521	0.367	3.65		-0.2658		352.5			-0.001463	0.0014
8.521	0.369	3.67		-0.3303		7.5			0.001896	0.0014
8.521	0.369	3.67		-0.3303		22.5			0.00465	0.0012
8.521	0.369	3.67		-0.3303		37.5			0.004616	0.001
8.521	0.369	3.67		-0.3303		52.5			0.003326	0.00089
8.521	0.369	3.67		-0.3303		67.5			0.004306	0.00078
8.521	0.369	3.67		-0.3303		82.5			0.003037	0.00068
8.521	0.369	3.67		-0.3303		97.5			0.00365	0.00063
8.521	0.369	3.67		-0.3303		112.5			0.001946	0.00058
8.521	0.369	3.67		-0.3303		127.5			0.001445	0.00053
8.521	0.369	3.67		-0.3303		142.5			0.001363	0.00048
8.521	0.369	3.67		-0.3303		157.5			0.00129	0.00048
8.521	0.369	3.67		-0.3303		172.5			-4.1E-05	0.00042
8.521	0.369	3.67		-0.3303		187.5			-0.0003286	0.00057
8.521	0.369	3.67		-0.3303		202.5			6.296E-05	0.00053
8.521	0.369	3.67		-0.3303		217.5			-0.001303	0.00054
8.521	0.369	3.67		-0.3303		232.5			-0.001883	0.00057
8.521	0.369	3.67		-0.3303		247.5			-0.002729	0.00061
8.521	0.369	3.67		-0.3303		262.5			-0.002309	0.00066
8.521	0.369	3.67		-0.3303		277.5			-0.003519	0.00072
8.521	0.369	3.67		-0.3303		292.5			-0.004685	0.00081
8.521	0.369	3.67		-0.3303		307.5			-0.003108	0.0009
8.521	0.369	3.67		-0.3303		322.5			-0.004027	0.0011
8.521	0.369	3.67		-0.3303		337.5			-0.0003989	0.0014
8.521	0.369	3.67		-0.3303		352.5			-0.0006724	0.0018
8.521	0.37	3.68		-0.3925		7.5			-0.002231	0.0026
8.521	0.37	3.68		-0.3925		22.5			0.0008088	0.0019
8.521	0.37	3.68		-0.3925		37.5			0.003882	0.0012
8.521	0.37	3.68		-0.3925		52.5			0.002573	0.00092
