id = 14
editor = KK

process = ep2epgamma

in1 = e
in1energy = 5.75
in1energyunit = GeV
in1polarization = L

in2 = p
in2polarization = U

out1 = e
out2 = p
out3 = gamma

Q2 = 1.9
t = -0.23
xB = 0.36

### Experiment

collaboration = HALLA
exptype = fixed target
year = 2006
reference =  nucl-ex/0607029
reference2 = private tables

### Observable 

y0 = XLU
y0long = Beam Helicity Dependent Cross Section
y0unit = nb/GeV^4


### x-axes

x0 = phi
x0unit = degree

frame = Trento

### Data

# phi      XLU          err
############################################
7.5 0.0102991 0.00573603
22.5 0.00734838 0.00514089
37.5 0.0162255 0.00424997
52.5 0.0229899 0.00373493
67.5 0.0186817 0.00352505
82.5 0.0178506 0.00333832
97.5 0.0137642 0.00307951
112.5 0.0109615 0.00290547
127.5 0.00851883 0.00259923
142.5 0.00808987 0.00238138
157.5 0.00457769 0.00234157
172.5 -0.00126059 0.00223395
187.5 0.000863918 0.00220479
202.5 0.00278203 0.00230637
217.5 -0.00593165 0.00237685
232.5 -0.00630978 0.0025746
247.5 -0.0118671 0.00287575
262.5 -0.0152961 0.00313024
277.5 -0.0188265 0.00325109
292.5 -0.0229743 0.00347349
307.5 -0.0187466 0.00367548
322.5 -0.0208474 0.00431845
337.5 -0.0156484 0.0051827
352.5 -0.00227054 0.00578542

