id = 21
editor = KK

process = ep2epgamma

in1 = e
in1energy = 5.75
in1energyunit = GeV
in1polarization = L

in2 = p
in2polarization = U

out1 = e
out2 = p
out3 = gamma

Q2 = 2.3
t = -0.17
xB = 0.36

### Experiment

collaboration = HALLA
exptype = fixed target
year = 2006
reference =  nucl-ex/0607029
reference2 = private tables

### Observable 

y0 = XUU
y0long = Beam Helicity Independent Cross Section
y0unit = nb/GeV^4


### x-axes

x0 = phi
x0unit = degree

frame = Trento

### Data

# phi      XUU          err
############################################
7.5 0.0907029 0.00274594
22.5 0.0928639 0.00281678
37.5 0.0888568 0.00277485
52.5 0.0811857 0.00271066
67.5 0.0722848 0.00260009
82.5 0.0667501 0.00253746
97.5 0.0593614 0.0024848
112.5 0.0604322 0.00253641
127.5 0.0545076 0.00247779
142.5 0.0524601 0.00244324
157.5 0.047975 0.00235452
172.5 0.0503381 0.00243098
187.5 0.0462495 0.00232313
202.5 0.0493413 0.00240849
217.5 0.0555113 0.00248763
232.5 0.0574792 0.00251968
247.5 0.0597006 0.00254152
262.5 0.0668126 0.00260838
277.5 0.0713679 0.00266548
292.5 0.0763438 0.00268427
307.5 0.0810639 0.00271088
322.5 0.0888858 0.00278655
337.5 0.0854426 0.00269929
352.5 0.0864626 0.00270623

