id = 12
editor = KK

process = ep2epgamma

in1 = e
in1energy = 5.75
in1energyunit = GeV
in1polarization = L

in2 = p
in2polarization = U

out1 = e
out2 = p
out3 = gamma

Q2 = 1.5
t = -0.33
xB = 0.36

### Experiment

collaboration = HALLA
exptype = fixed target
year = 2006
reference =  nucl-ex/0607029
reference2 = private tables

### Observable 

y0 = XLU
y0long = Beam Helicity Dependent Cross Section
y0unit = nb/GeV^4


### x-axes

x0 = phi
x0unit = degree

frame = Trento

### Data

# phi      XLU          err
############################################
7.5 0.00489485 0.0181097
22.5 0.0106712 0.0148405
37.5 0.0201499 0.00953873
52.5 0.0292786 0.00712509
67.5 0.0191755 0.00655019
82.5 0.0179799 0.00675601
97.5 0.000898717 0.00637714
112.5 0.0166982 0.00550553
127.5 0.0074749 0.00494624
142.5 0.00359012 0.00465836
157.5 0.00310371 0.00515451
172.5 0.0122853 0.00519067
187.5 -0.00941195 0.00530755
202.5 -0.00334413 0.00492873
217.5 -0.00331686 0.00476934
232.5 -0.0093369 0.00482123
247.5 -0.0125141 0.00548134
262.5 -0.0176343 0.0061798
277.5 -0.0257705 0.0063581
292.5 -0.0132747 0.00624329
307.5 -0.0150096 0.00680864
322.5 -0.0152803 0.00948116
337.5 -0.0294125 0.0148131
352.5 0.0188574 0.0186047

