id = 24
editor = KK

process = ep2epgamma

in1 = e
in1energy = 5.75
in1energyunit = GeV
in1polarization = L

in2 = p
in2polarization = U

out1 = e
out2 = p
out3 = gamma

Q2 = 2.3
t = -0.33
xB = 0.36

### Experiment

collaboration = HALLA
exptype = fixed target
year = 2006
reference =  nucl-ex/0607029
reference2 = private tables

### Observable 

y0 = XUU
y0long = Beam Helicity Independent Cross Section
y0unit = nb/GeV^4


### x-axes

x0 = phi
x0unit = degree

frame = Trento

### Data

# phi      XUU          err
############################################
7.5 0.10048 0.00534192
22.5 0.0797562 0.00405269
37.5 0.0549135 0.00296837
52.5 0.0459267 0.00236846
67.5 0.0440802 0.00227558
82.5 0.0345271 0.00211946
97.5 0.0335158 0.00210473
112.5 0.0299493 0.00194121
127.5 0.0289594 0.00185696
142.5 0.0263618 0.00176748
157.5 0.0255532 0.00173555
172.5 0.0271773 0.0017814
187.5 0.0244858 0.00171222
202.5 0.0287228 0.00183899
217.5 0.0245021 0.0017369
232.5 0.02928 0.00186833
247.5 0.0290047 0.00192791
262.5 0.0327181 0.00208963
277.5 0.0409775 0.00226976
292.5 0.0465043 0.00232541
307.5 0.0517991 0.00245186
322.5 0.0727917 0.00317588
337.5 0.0794138 0.00418632
352.5 0.0918583 0.00511279

