id = 17
editor = KK

process = ep2epgamma

in1 = e
in1energy = 5.75
in1energyunit = GeV
in1polarization = L

in2 = p
in2polarization = U

out1 = e
out2 = p
out3 = gamma

Q2 = 2.3
t = -0.17
xB = 0.36

### Experiment

collaboration = HALLA
exptype = fixed target
year = 2006
reference =  nucl-ex/0607029
reference2 = private tables

### Observable 

y0 = XLU
y0long = Beam Helicity Dependent Cross Section
y0unit = nb/GeV^4


### x-axes

x0 = phi
x0unit = degree

frame = Trento

### Data

# phi      XLU          err
############################################
7.5 0.00471996 0.0026381
22.5 0.000780245 0.00275156
37.5 0.00611863 0.0027338
52.5 0.00904848 0.00268152
67.5 0.0141021 0.00259026
82.5 0.00901441 0.00255234
97.5 0.00631694 0.00250158
112.5 0.0137168 0.0025257
127.5 0.00656647 0.00244182
142.5 0.00438146 0.00236789
157.5 -0.000225656 0.00226746
172.5 0.00108869 0.00234885
187.5 -0.000603703 0.00223047
202.5 -0.0024669 0.00232233
217.5 -0.00556853 0.00241897
232.5 -0.00986966 0.00247656
247.5 -0.00710325 0.00253106
262.5 -0.0124911 0.00262096
277.5 -0.00982881 0.00267519
292.5 -0.00859298 0.00267724
307.5 -0.010596 0.00269267
322.5 -0.0102661 0.00272423
337.5 -0.00175359 0.00262917
352.5 0.00115972 0.00260192

