id = 19
editor = KK

process = ep2epgamma

in1 = e
in1energy = 5.75
in1energyunit = GeV
in1polarization = L

in2 = p
in2polarization = U

out1 = e
out2 = p
out3 = gamma

Q2 = 2.3
t = -0.28
xB = 0.36

### Experiment

collaboration = HALLA
exptype = fixed target
year = 2006
reference =  nucl-ex/0607029
reference2 = private tables

### Observable 

y0 = XLU
y0long = Beam Helicity Dependent Cross Section
y0unit = nb/GeV^4


### x-axes

x0 = phi
x0unit = degree

frame = Trento

### Data

# phi      XLU          err
############################################
7.5 0.0117 0.00590145
22.5 0.0115427 0.00551622
37.5 0.0194471 0.00437954
52.5 0.0157643 0.00377662
67.5 0.0233195 0.00358788
82.5 0.0144961 0.00325885
97.5 0.0124182 0.00292887
112.5 0.0109635 0.0027721
127.5 0.0053779 0.00247998
142.5 0.00571624 0.00248035
157.5 0.00503113 0.00245111
172.5 9.23889e-05 0.00245384
187.5 0.000277455 0.00226343
202.5 -0.00324172 0.00226216
217.5 -0.00642585 0.00247736
232.5 -0.0058353 0.00271762
247.5 -0.00663785 0.00272885
262.5 -0.0149212 0.00300816
277.5 -0.0144106 0.00325832
292.5 -0.0151769 0.0035382
307.5 -0.0200343 0.00404734
322.5 -0.0147769 0.00450287
337.5 -0.0122943 0.0050034
352.5 -0.0041674 0.00580143

